Date,Open,High,Low,Close,Volume
2023-03-06,1564.3831282731,1579.4563296182,1557.3635005326,1567.3987018259,5245153344.89
2023-03-07,1567.4246284982,1579.1622731468,1543.1275062026,1561.9331204295,6854058348.98
2023-03-08,1561.9778653796,1568.1753154707,1534.0882322774,1534.0882322774,7130327525.13
2023-03-09,1534.0316583587,1544.1084319645,1423.264717932,1438.660722311,9457897583.37
2023-03-10,1438.7601676753,1438.7601676753,1378.5254019388,1429.1581327081,12665194935.78
2023-03-11,1429.1007986232,1484.136997298,1428.7231749953,1482.616649191,14917080153.64
2023-03-12,1482.431942056,1607.1525918591,1461.6109236591,1590.2929484563,11480965121.79
2023-03-13,1590.8311873178,1699.9117256812,1572.0746525543,1680.3089961384,15711468958.75
2023-03-14,1680.2952550353,1779.9178989758,1665.9023265745,1703.5071260037,16159781302.55
2023-03-15,1705.1899730836,1721.0792357256,1616.6303866379,1656.1805219909,12715339904.77
2023-03-16,1656.3319964702,1693.1392286134,1639.2616673962,1677.2155034421,9364980166.4
2023-03-17,1677.2967066577,1799.3440000133,1667.1318928085,1792.4851405695,12467445116.7
2023-03-18,1793.5923716621,1840.3575511541,1751.2628266022,1761.6596834205,10317822213.18
2023-03-19,1762.9632131905,1843.8441082245,1762.9632131905,1785.5765822409,9170565472.22
2023-03-20,1785.416296437,1807.725193288,1728.1038171459,1735.3212688367,10978325507.3
2023-03-21,1735.6179601982,1836.2885278473,1725.0073435453,1806.7607367255,10758627745.86
2023-03-22,1804.9570335604,1821.4582716088,1717.7650838281,1737.7169855997,12484103560.38
2023-03-23,1737.1408565494,1853.8880031017,1732.5246032836,1816.405182071,11012966853.93
2023-03-24,1815.819811206,1819.9352613703,1730.3495165509,1752.0448567755,10913669382.91
2023-03-25,1751.469499258,1762.6745108179,1716.6520353547,1743.7647859083,6614309912.22
2023-03-26,1743.8421236946,1797.8802284401,1741.1828444255,1775.6767503974,6990313307.25
2023-03-27,1775.4813314056,1781.379214713,1690.5165853535,1715.4608138518,8585750759.86
2023-03-28,1715.3273879176,1791.110918677,1702.5647546506,1772.7856574311,8346890042.23
2023-03-29,1772.8999553862,1825.6009799357,1772.8999553862,1793.0018848417,9136176952.26
2023-03-30,1793.3459124018,1827.2802318879,1766.2489483428,1792.7371357773,9724496986.91
2023-03-31,1793.6200946137,1844.6773771632,1783.1421515183,1822.0221185209,9149379763.25
2023-04-01,1821.7043535926,1840.1731089734,1811.1184765157,1813.8605590338,5556443606.46
2023-04-02,1821.1920992225,1824.3289058504,1774.8724650207,1795.7080919438,6199721188.44
2023-04-03,1794.9224275133,1839.1577971091,1765.5188951201,1810.2971389314,9643826400.76
2023-04-04,1810.1421355113,1886.5946607041,1802.9554226234,1871.0051760383,10398322334.89
2023-04-05,1870.9651134386,1937.4975566589,1865.9418825207,1909.1140628977,10319231688.65
2023-04-06,1909.143508753,1909.2717499575,1857.0850481525,1872.9226620075,8263191830.26
2023-04-07,1872.734108075,1882.2992319959,1845.9939360968,1865.6360612511,8356130492.47
2023-04-08,1864.6790820215,1879.1078158135,1848.8754745909,1849.4981769721,5016362733.1
2023-04-09,1849.6722517235,1873.0573660031,1828.7001209059,1859.3877707862,6361497714.76
2023-04-10,1859.7411671193,1917.3001424765,1848.1641464424,1911.2075109013,8380134275.42
2023-04-11,1911.3758037647,1936.7282705686,1886.5342226647,1892.189715911,8877222956.13
2023-04-12,1891.9497643471,1929.8812174913,1860.0368257459,1920.682189487,11010714186.59
2023-04-13,1917.6983218506,2022.1501440583,1901.8603891895,2012.6346440046,12546950499.3
2023-04-14,2013.9306402022,2126.316660772,2011.5032550558,2101.6355001253,16298099411.44
2023-04-15,2101.616398405,2111.0753481017,2076.5107395038,2092.4668534715,8036468152.59
2023-04-16,2092.2809465967,2137.4451201451,2076.8320033487,2120.0058201151,7898126855.88
2023-04-17,2120.0012396305,2120.1135626334,2063.0386843882,2076.2430038239,9648882545.8
2023-04-18,2075.8552615501,2121.5315194109,2057.6538620191,2104.5372669455,9134015142.68
2023-04-19,2103.9463627515,2104.8572731837,1928.5828916395,1936.4034646782,13779745450.97
2023-04-20,1936.4179077583,1979.573337236,1918.1327647101,1943.0976697035,11324135406.44
2023-04-21,1943.4099239574,1955.6491214774,1827.7889939322,1849.9998459932,12044274581.17
2023-04-22,1849.2864910365,1886.7816740818,1845.849253198,1874.2285806104,6970642725.98
2023-04-23,1874.1715139648,1882.2296926797,1838.9924064358,1862.0620571837,6607451861.62
2023-04-24,1862.0853137599,1888.1936772477,1811.792082619,1842.7574513807,8438191337.54
2023-04-25,1842.20439118,1877.4849998566,1805.322835116,1866.7536026164,8677255481.49
2023-04-26,1866.1489341049,1962.5676586667,1792.4638100278,1866.564236591,14356524696.41
2023-04-27,1866.6932767714,1936.9451543717,1863.1479852524,1908.7864037137,14008145805.92
2023-04-28,1909.2731245103,1923.1992590358,1876.2918440681,1892.5127615707,7691759733.39
2023-04-29,1892.5650308358,1916.9737865525,1887.9905286189,1908.9169855457,4796651245.87
2023-04-30,1908.7413045581,1938.4179717168,1876.9243269741,1876.9243269741,6539641957.29
2023-05-01,1868.8910607926,1886.2064498216,1809.1932146219,1831.9547997998,8625783200.5
2023-05-02,1831.7265305707,1879.7595743342,1824.3270696947,1870.7892659124,7536785767.45
2023-05-03,1870.687115686,1915.504184151,1845.8718323806,1904.651898117,8306390868.53
2023-05-04,1905.1689840561,1915.8716856168,1868.6297278773,1877.7041428906,6578438233.42
2023-05-05,1877.8331774552,1998.4135547785,1876.9466254067,1995.0608851615,9498261359.65
2023-05-06,1995.4791811819,2017.55948262,1870.6055862279,1900.2217837952,9623243036.5
2023-05-07,1899.9176430515,1933.998353135,1873.0764708369,1873.0764708369,6883942236.42
2023-05-08,1872.4751384308,1886.1621296463,1818.4505648411,1849.042756465,9895102898.68
2023-05-09,1849.0610410329,1860.6674775378,1832.9069979727,1848.603129681,6129516088.49
2023-05-10,1848.2135452727,1886.8002994553,1795.6688771416,1842.4014364488,9945549603.27
2023-05-11,1842.4921237221,1842.4921237221,1774.1325482637,1796.4906137076,8353828311.69
2023-05-12,1795.1766142446,1812.4248715856,1742.4037545434,1808.0197452174,9047198660.44
2023-05-13,1808.375009535,1816.0585194797,1788.4755757848,1796.1149274099,4647630864.12
2023-05-14,1796.1079663969,1823.4907678607,1793.2287550918,1800.5010095513,4711210241.24
2023-05-15,1800.3711607425,1845.6954612692,1787.5364335214,1817.5498870463,6748889346.13
2023-05-16,1816.8242512606,1830.3515931,1797.843778946,1824.1214554709,5595959667.52
2023-05-17,1824.0684051134,1835.5546019973,1786.6719990036,1821.8595805464,6352161578.89
2023-05-18,1822.0682131821,1831.4503171198,1774.1950122934,1801.7284805099,5673124255.21
2023-05-19,1800.9943643468,1826.1941974336,1797.434450887,1812.5895098483,4796110259.27
2023-05-20,1812.7660597735,1829.00960332,1808.0467309723,1820.4780014054,2951655969.3
2023-05-21,1820.1380998228,1827.9220019109,1799.9468751397,1804.5313803255,3386768865.1
2023-05-22,1804.8418680605,1826.6965809396,1793.2240359427,1817.5348253547,4534841048.84
2023-05-23,1817.7811567459,1869.3440186928,1816.2879379452,1854.3806307242,6820047160.22
2023-05-24,1854.2997086356,1854.2997086356,1780.9254996826,1800.1000165874,7101647418.5
2023-05-25,1799.8451574147,1815.9947127958,1763.3651212148,1805.9536832882,6321689858.67
2023-05-26,1805.7254318258,1837.8657967239,1798.4060286875,1828.6897444971,5451414258.32
2023-05-27,1828.5756734057,1836.1845803856,1817.4920925113,1831.1183083015,3216737651.79
2023-05-28,1831.0986544228,1915.7232262948,1825.4672629025,1910.9141581907,6359610561.11
2023-05-29,1909.2975362,1926.4217704419,1879.0775645997,1893.0780853441,5884674571.59
2023-05-30,1893.0931752029,1916.5749594832,1883.9347124647,1901.0265676637,5363439783.55
2023-05-31,1901.0982597761,1907.0353943202,1852.0947539702,1874.1304352123,5984512547.89
2023-06-01,1873.9147321964,1887.7053050026,1846.2274137377,1862.2014510177,5640027196.55
2023-06-02,1862.423759786,1910.2784501245,1851.9647091534,1907.2566362935,6097746021.52
2023-06-03,1907.4208237897,1908.8222945198,1885.4855084528,1892.4125288604,3472274607.39
2023-06-04,1892.3982141175,1912.2057260136,1885.6519019229,1890.5135595696,3747042695.61
2023-06-05,1890.4176597218,1890.6404827704,1780.2115277046,1811.8283599458,9246593033.12
2023-06-06,1810.5814536374,1896.222644097,1801.4052467264,1884.4948378065,8704411776.11
2023-06-07,1884.3729302172,1893.8090668118,1822.3030417224,1832.3959608921,7919894454.8
2023-06-08,1832.5135456548,1861.136144935,1830.165057854,1846.3018693826,4536041930.6
2023-06-09,1846.0778688055,1854.8249457862,1828.5445185312,1840.2251778375,4610831509.17
2023-06-10,1840.3919859661,1844.7856932948,1721.4431184382,1752.3847272043,10788500406.11
2023-06-11,1752.5276212635,1776.8471935789,1741.1104892109,1753.4152398112,4559112980.81
2023-06-12,1753.0754314612,1757.659734798,1722.906400172,1742.5286400944,6031384958.11
2023-06-13,1742.3901386175,1761.9554365559,1727.7498756379,1739.0375441046,6214125203.3
2023-06-14,1739.2501168201,1749.1631811252,1637.1876973582,1650.5192414211,7462905533.98
2023-06-15,1650.4982107179,1676.4065594574,1624.1383321295,1665.5198178778,7328564879.7
2023-06-16,1665.4106761871,1727.2895658883,1653.170927358,1716.668853444,6281023478.71
2023-06-17,1716.6717140439,1766.7631401112,1714.1508954465,1727.2041521169,4875187476.59
2023-06-18,1727.1937051634,1746.5092078679,1718.1114505354,1720.577491777,3820038842.16
2023-06-19,1720.5053375704,1745.1346962137,1705.8134349753,1737.6594086455,5210480120.86
2023-06-20,1736.8797897445,1793.3139117011,1715.3425624282,1792.119945283,7171072578.42
2023-06-21,1791.9950289874,1898.6689110531,1788.4892389467,1891.0071503552,11731457711.06
2023-06-22,1889.7944269231,1932.0655716054,1867.8765859915,1872.9430470581,8477657143.31
2023-06-23,1872.5407720867,1932.531664891,1865.1920172308,1892.8621079799,8290615074.46
2023-06-24,1893.7720012745,1905.2274588128,1867.8115355054,1876.0597024608,5026191704.23
2023-06-25,1875.8491070016,1929.0790552872,1870.850099511,1900.5061356568,6937581708.87
2023-06-26,1900.050251713,1905.360466993,1840.2150420901,1859.4328584009,8619702291.5
2023-06-27,1859.3462129181,1911.3111560326,1856.8383903821,1889.7033733015,7686042202.44
2023-06-28,1889.9065340307,1890.2089964527,1822.1028146005,1827.9711912824,7135265015.9
2023-06-29,1828.0593642918,1876.5303331669,1828.0593642918,1852.2272895415,5677228612.02
2023-06-30,1852.0084814742,1945.2743126905,1831.2810024118,1933.1889822154,12895131248.2
2023-07-01,1933.3238877329,1942.701544088,1910.8485729338,1924.5659495846,5136809625.32
2023-07-02,1924.4481569744,1958.1608073706,1895.9070003139,1937.4383914033,6343966489.66
2023-07-03,1937.8838192993,1974.7750263789,1934.6888071317,1955.3891053947,7858509087.49
2023-07-04,1955.5241236593,1966.36535324,1932.6112948686,1936.6335891823,5683423775.56
2023-07-05,1936.7967804558,1942.4325022146,1897.1248067709,1910.5880452173,6034088075.03
2023-07-06,1910.4171100273,1956.0123305788,1847.8506564188,1848.6364873329,8905008384.07
2023-07-07,1847.512536429,1876.9632960836,1832.0254181354,1870.6025963313,6468885149.98
2023-07-08,1871.0020740026,1872.5015981021,1844.6417817998,1865.5396023891,4299007853.56
2023-07-09,1865.5950241469,1878.6689766544,1857.7483499781,1863.0098100363,4392863806.9
2023-07-10,1863.2401935872,1905.460815002,1848.7772587755,1880.5564552602,6336468234.43
2023-07-11,1880.6548636585,1889.381773215,1863.2186571799,1878.3361077979,4905225891.57
2023-07-12,1878.3220819239,1901.1484281968,1865.7100400644,1872.1137991587,6379006999.95
2023-07-13,1872.040234166,2011.8852569988,1864.4961442519,2006.5115122091,11114853969.23
2023-07-14,2005.6861152719,2026.2049230768,1901.3612502454,1939.3470895149,10627449471.12
2023-07-15,1939.1296241059,1946.0192162577,1928.1873224667,1931.4665891581,4380084233.54
2023-07-16,1931.6449975842,1942.0308648717,1917.2940185838,1923.681857036,4329306566.07
2023-07-17,1923.6943368597,1936.1775776474,1875.1203206859,1911.6461566209,6678090757.93
2023-07-18,1911.6970195928,1916.4683316665,1878.7184501339,1897.5992249179,5814708444.98
2023-07-19,1897.7972685971,1919.2643604398,1883.0670928023,1889.0079644853,6018487800.4
2023-07-20,1889.073748995,1919.2643604398,1879.734398668,1890.9691089077,7366830683.51
2023-07-21,1891.5812793732,1905.3861774581,1885.2962660717,1892.0801319193,4668158259.72
2023-07-22,1891.9551091027,1897.0880167419,1855.092772111,1864.9122953499,4101305643.35
2023-07-23,1866.0942085047,1904.4833299778,1859.5689063925,1889.1916718834,4480604099.77
2023-07-24,1888.809522871,1889.7619331029,1836.8524404344,1850.0020751716,6344373568.82
2023-07-25,1850.0279874104,1867.3231871439,1845.9815839056,1857.741957571,4163381707.32
2023-07-26,1857.6965328035,1886.9741249298,1849.4368818344,1872.1599359835,5781548155.47
2023-07-27,1872.0863087262,1885.5916123837,1855.321567337,1860.3572210048,4291339248.12
2023-07-28,1860.7024919129,1881.457298528,1857.048891221,1874.7449256662,3800973336.48
2023-07-29,1874.5604314537,1885.52927053,1870.333920147,1881.0688769377,2497302217.96
2023-07-30,1880.8715209299,1884.1442089882,1851.7279943563,1861.6438552675,4003005547.05
2023-07-31,1861.7552171849,1875.6294465554,1851.9153704333,1856.1623397384,4391613313.66
2023-08-01,1856.1901659675,1873.029963847,1817.9207855497,1871.7921704215,7634860635.76
2023-08-02,1873.4681445447,1877.5115199178,1822.3483015617,1839.0897065368,6448512421.97
2023-08-03,1838.8979284303,1856.4076362792,1825.3478052252,1835.1365255355,4710581073.79
2023-08-04,1834.8904618294,1847.9121779145,1817.4138100776,1827.7129406804,4861242484.17
2023-08-05,1827.798586463,1836.464899772,1824.8079382819,1834.9879173213,2866049749.41
2023-08-06,1834.8452145586,1836.2488802209,1824.9866370972,1827.462079169,2963395075.87
2023-08-07,1827.239468493,1842.5225755968,1804.716645695,1826.9387893514,5837881974.42
2023-08-08,1826.9309959765,1873.8472283619,1824.4300565131,1855.8073211753,5812855406.06
2023-08-09,1855.7794639407,1869.7365608605,1845.4897170816,1854.2975491247,5870081832.81
2023-08-10,1854.3482991504,1863.3108900107,1845.4422955613,1850.7534547452,3760304517.5
2023-08-11,1850.7417227889,1855.0660790547,1839.569273373,1847.1243621559,3353025102.3
2023-08-12,1847.1719421965,1852.2810077224,1845.7191939182,1848.8898822123,2291124840.3
2023-08-13,1849.0538423506,1859.9163389208,1834.8042894948,1839.2801756372,3054625661.34
2023-08-14,1839.3235063352,1853.8363541655,1834.8003956346,1844.1857646579,4083364724.49
2023-08-15,1844.1641441122,1845.5475613834,1816.3250919351,1826.9327978014,4483923892.5
2023-08-16,1827.0364257796,1829.3611660562,1798.9667092936,1805.6590014206,4976573383.4
2023-08-17,1805.5674377415,1807.7148548422,1551.7132501336,1684.9334573891,14208462071.57
2023-08-18,1682.0384680315,1698.1242513962,1644.9309500003,1660.9451284571,9645084584.17
2023-08-19,1660.8443487688,1693.2280915156,1654.075843109,1669.4718707311,4871231359.97
2023-08-20,1669.587747052,1692.3287513721,1662.9015072747,1684.8520501855,4105056995.27
2023-08-21,1685.0223109393,1685.0826937788,1651.9598131952,1667.2690996991,5077248383.35
2023-08-22,1667.2792452006,1668.6386979784,1596.3840731615,1633.8926267598,7244623132.64
2023-08-23,1634.4016932865,1696.5939459757,1629.5811057659,1679.2744714845,7191868447.94
2023-08-24,1679.248305221,1682.4897034917,1641.6270541214,1659.9446226125,5104531919.55
2023-08-25,1660.2698636424,1671.9706449379,1635.9673899873,1652.9351167504,5396997822.81
2023-08-26,1652.9272006973,1654.7777434101,1643.7126427688,1646.3068178601,2423247747.14
2023-08-27,1646.2719638472,1659.2670289513,1645.9027976544,1657.5130726946,2624065030.72
2023-08-28,1657.4398405634,1659.3287138637,1627.4468086633,1652.4574355437,4855588533.82
2023-08-29,1652.2742194714,1742.6373264063,1639.5762039168,1729.7256498746,11304916728.79
2023-08-30,1729.6765835382,1730.5646560905,1697.1472740218,1705.1121423041,5023904190.46
2023-08-31,1705.3644656537,1720.0120102513,1634.850972778,1645.6391241321,6593153504.5
2023-09-01,1645.5813232205,1653.5317045909,1603.0342292985,1628.4911928866,6104510092.24
2023-09-02,1628.5596552951,1644.0306581384,1627.9760442176,1637.0253385418,2943590995.82
2023-09-03,1637.0435649374,1645.6451557303,1626.0892287412,1636.1176785766,3151878318.24
2023-09-04,1635.724776274,1642.6532303206,1618.5236974668,1629.6552264676,3887968912.14
2023-09-05,1629.9110632704,1645.9483692575,1610.1412197864,1633.6293448937,4417491901.68
2023-09-06,1633.9120656901,1656.9326904274,1611.1476739188,1632.2522842348,4987397046.16
2023-09-07,1632.2628678801,1657.3037264093,1623.220431095,1647.5982186154,4907290296.16
2023-09-08,1647.8076291359,1657.1363316484,1617.7965476392,1636.1378400318,4598495495.75
2023-09-09,1636.0504578412,1636.8707259058,1629.6608927612,1635.1623166873,2081625742.02
2023-09-10,1635.2116861658,1635.4330920485,1604.0405314026,1616.8288799491,4339499948.53
2023-09-11,1616.7697233826,1618.305790831,1533.4267290521,1551.6376717999,7693700922.84
2023-09-12,1551.497800456,1619.1139892796,1549.4937270547,1592.4294382649,6813819740.05
2023-09-13,1592.8923772769,1615.0502849239,1582.2175817147,1607.9884846173,4979469106.42
2023-09-14,1608.0316286121,1640.5227454526,1607.7353816387,1626.9743262163,5538958553.07
2023-09-15,1626.8701281931,1652.113161931,1613.2486737796,1641.6403441678,4348584770.57
2023-09-16,1641.4464566211,1649.9886591542,1632.5778439536,1635.2217116964,2819575928.52
2023-09-17,1635.2010962896,1635.5129785994,1616.7793178635,1622.8967525804,3032716258.02
2023-09-18,1623.0819273512,1669.0153972799,1609.9574071119,1637.3469881784,5916674788.72
2023-09-19,1637.3120466062,1659.5317251634,1628.4131539267,1643.5446568866,4405868861.25
2023-09-20,1643.4953076155,1649.6191268973,1610.4208327206,1622.8906070275,5156431985.8
2023-09-21,1622.5917763097,1625.2045295789,1573.3058356327,1584.3070629356,5191732311.87
2023-09-22,1584.0025776693,1601.5377511663,1579.1013659233,1593.2683304574,3460791634.47
